"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2017","2017",7.2,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2018","2018",7.1,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2019","2019",7.7,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2020","2020",8.4,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2021","2021",7.4,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2010","2010",46.1,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2011","2011",51.4,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2012","2012",60.2,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2013","2013",65.6,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2014","2014",71.1,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2015","2015",71.6,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2016","2016",73.6,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2017","2017",75,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2018","2018",74.4,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2019","2019",77.2,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2020","2020",80.4,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2021","2021",76.9,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2010","2010",55.9,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2011","2011",57.5,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2012","2012",63.3,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2013","2013",69.2,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2014","2014",67.3,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2015","2015",70.5,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2016","2016",69.7,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2017","2017",70.2,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2018","2018",73.1,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2019","2019",74.7,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2020","2020",69,,
"PHARRESS","R-Respiratory system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2021","2021",68.8,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2010","2010",36.4,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2011","2011",37.2,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2012","2012",40.5,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2013","2013",41.4,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2014","2014",41.7,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2015","2015",41,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2016","2016",40.8,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2017","2017",37.8,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2018","2018",33.7,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2019","2019",32.8,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2020","2020",29.6,,
"PHARANXO","N05B-Anxiolytics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2021","2021",25,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2010","2010",98.9,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2011","2011",103.4,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2012","2012",113.9,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2013","2013",96.7,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2014","2014",103.9,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2015","2015",126,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2016","2016",125.9,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2017","2017",129.8,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2018","2018",138.2,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2019","2019",156.7,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2020","2020",186.8,,
"PHARALIM","A-Alimentary tract and metabolism","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","LTU","Lithuania","2021","2021",192.6,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",45.8,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",46.6,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",47.2,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",53.9,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",58.2,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",53.5,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",55,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",56.8,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",58.1,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",63.6,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",66.6,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",72.8,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",59.3,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",250.9,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",261.7,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",273.5,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",307.2,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",324.3,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",294.5,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",301.4,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",309,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",324.8,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",339.3,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",356.8,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",369.9,,
"PHARCARV","C-Cardiovascular system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",267.3,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",21.9,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",24.4,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",26.1,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",29.7,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",29.9,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",28.4,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",29.3,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",30.9,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",33.4,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",35.9,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",39,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",41.5,,
"PHARDEPR","N06A-Antidepressants","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",34.5,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",47.6,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",47.6,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",50,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",57.9,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",60.7,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",54.4,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",54.9,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",54.7,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",56.6,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",57.8,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",60.2,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",61.2,,
"PHARDIUR","C03-Diuretics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",49.2,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",104.5,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",111,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",115.9,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",129.5,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",138,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",126.2,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",130.2,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",135.7,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",144.2,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",153,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",164,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",171.2,,
"PHARARAS","C09-Agents acting on the Renin-Angiotensin system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",107.3,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",24.3,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",23.9,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",24.7,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",25.9,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",27.5,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",22.8,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",22.3,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",21.5,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",20.1,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",20.4,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",13,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",13.4,,
"PHARBIOT","J01-Antibacterials for systemic use","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",14.3,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",6.9,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",7.5,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",7.6,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",6.9,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",6.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",6.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",6.9,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",7.1,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",7.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",6.5,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",28,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",27.7,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",29.1,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",32.2,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",33.8,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",31,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",32,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",32.4,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",33,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",35,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",33.3,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",35.9,,
"PHARHORM","H-Systemic hormonal preparations, excluding sex hormones and insulins","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",27.2,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",32.9,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",34.6,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",36.7,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",41.6,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",43.9,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",40.8,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",44.4,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",47.6,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",51.4,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",55,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",56.5,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",60.2,,
"PHARCHLS","C10-Lipid modifying agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",47.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",15.7,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",14.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",14.8,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",16.3,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",17,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",15.7,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",16.5,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",16.7,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",17.8,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",19.4,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",19.9,,
